Movie Name,Average Rating,genres
Die Hard (1988),3.933846508,Action|Crime|Thriller
Terminator 2: Judgment Day (1991),3.931953909,Action|Sci-Fi
"Insider, The (1999)",3.931265621,Drama|Thriller
Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),3.930434783,Action|Drama
"Tinker, Tailor, Soldier, Spy (1979)",3.928832117,Drama|Thriller
Suspicion (1941),3.928370787,Film-Noir|Mystery|Thriller
V for Vendetta (2006),3.927417108,Action|Sci-Fi|Thriller|IMAX
Rope (1948),3.923935799,Crime|Drama|Thriller
Hero (Ying xiong) (2002),3.923558552,Action|Adventure|Drama
Stray Dog (Nora inu) (1949),3.923357664,Drama|Film-Noir|Thriller
"Day of the Jackal, The (1973)",3.921613833,Crime|Thriller
Prisoners (2013),3.92122905,Drama|Mystery|Thriller
Rush (2013),3.917283951,Action|Drama
Spellbound (1945),3.914462081,Mystery|Romance|Thriller
Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),3.914122137,Crime|Drama|Thriller
Iron Man (2008),3.913052579,Action|Adventure|Sci-Fi
"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",3.912318841,Crime|Fantasy|Horror
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",3.911577833,Crime|Drama|Mystery|Thriller
"Longest Day, The (1962)",3.908960058,Action|Drama|War
"Incredibles, The (2004)",3.908572147,Action|Adventure|Animation|Children|Comedy
Survive Style 5+ (2004),3.906542056,Fantasy|Mystery|Romance|Thriller
Red River (1948),3.906307978,Action|Adventure|Western
Shaun of the Dead (2004),3.904557549,Comedy|Horror
Shutter Island (2010),3.904468803,Drama|Mystery|Thriller
"Spy Who Came in from the Cold, The (1965)",3.903640257,Drama|Thriller
"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",3.903248306,Action|Drama|Romance
Everest (1998),3.902904788,Documentary|IMAX
Argo (2012),3.901742301,Drama|Thriller
Kill Bill: Vol. 1 (2003),3.901338177,Action|Crime|Thriller
"Bourne Identity, The (2002)",3.901050221,Action|Mystery|Thriller
"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",3.899176955,Crime|Horror|Mystery|Thriller
Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.898054691,Mystery|Sci-Fi|Thriller
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",3.898021919,Horror
Inside Man (2006),3.89787464,Crime|Drama|Thriller
"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",3.8975,Drama|Thriller
"Terminator, The (1984)",3.896392354,Action|Sci-Fi|Thriller
"Last King of Scotland, The (2006)",3.895868364,Drama|Thriller
"Adventures of Robin Hood, The (1938)",3.895639835,Action|Adventure|Romance
Children of Men (2006),3.894804326,Action|Adventure|Drama|Sci-Fi|Thriller
In Bruges (2008),3.891883645,Comedy|Crime|Drama|Thriller
Raiders of the Lost Ark: The Adaptation (1989),3.89055794,Action|Adventure|Thriller
Sin Nombre (2009),3.889563107,Crime|Drama|Thriller
Open Your Eyes (Abre los ojos) (1997),3.886796193,Drama|Romance|Sci-Fi|Thriller
Onibaba (1964),3.886363636,Drama|Horror|War
"Untouchables, The (1987)",3.884503303,Action|Crime|Drama
"Femme Nikita, La (Nikita) (1990)",3.883277338,Action|Crime|Romance|Thriller
"Spanish Prisoner, The (1997)",3.882105729,Crime|Drama|Mystery|Thriller
"Batman: The Dark Knight Returns, Part 2 (2013)",3.882037534,Action|Animation
More (1998),3.88121547,Animation|Drama|Sci-Fi|IMAX
Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma) (1972),3.881188119,Action|Drama
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",3.88071066,Action|Animation|Drama|Fantasy|Sci-Fi
"Corbeau, Le (Raven, The) (1943)",3.879781421,Crime|Drama|Thriller
Blood Diamond (2006),3.879543472,Action|Adventure|Crime|Drama|Thriller|War
Harry Potter and the Deathly Hallows: Part 1 (2010),3.879119464,Action|Adventure|Fantasy|IMAX
Black Swan (2010),3.878002648,Drama|Thriller
Kiss Kiss Bang Bang (2005),3.877934739,Comedy|Crime|Mystery|Thriller
Repulsion (1965),3.877569258,Drama|Horror
"Man Who Knew Too Much, The (1956)",3.875329236,Adventure|Drama|Mystery|Thriller
Sin City (2005),3.874200633,Action|Crime|Film-Noir|Mystery|Thriller
Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),3.872483221,Action|Animation|Sci-Fi|Thriller
District 9 (2009),3.872480717,Mystery|Sci-Fi|Thriller
"Girl with the Dragon Tattoo, The (2011)",3.870565878,Drama|Thriller
Marathon Man (1976),3.870312941,Crime|Drama|Thriller
Fist of Legend (Jing wu ying xiong) (1994),3.869817579,Action|Drama
"Das Experiment (Experiment, The) (2001)",3.869587366,Drama|Thriller
Kill Bill: Vol. 2 (2004),3.869085849,Action|Drama|Thriller
Apollo 13 (1995),3.868597861,Adventure|Drama|IMAX
"Name of the Rose, The (Name der Rose, Der) (1986)",3.867549669,Crime|Drama|Mystery|Thriller
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),3.867045455,Action|Adventure|Animation|Comedy|Crime|Mystery
"Best Offer, The (Migliore offerta, La) (2013)",3.866666667,Thriller
Hot Fuzz (2007),3.866105236,Action|Comedy|Crime|Mystery
Nightcrawler (2014),3.865353038,Crime|Drama|Thriller
Akira (1988),3.862806343,Action|Adventure|Animation|Sci-Fi
"Hunt for Red October, The (1990)",3.862522835,Action|Adventure|Thriller
"Batman: The Dark Knight Returns, Part 1 (2012)",3.8609375,Action|Animation|Sci-Fi
Headhunters (Hodejegerne) (2011),3.860328638,Action|Crime|Thriller
Frankenstein (1931),3.859565605,Drama|Horror|Sci-Fi
Spartacus (1960),3.856959779,Action|Drama|Romance|War
After Hours (1985),3.856929955,Comedy|Thriller
Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.856574415,Action|Adventure|Comedy|Fantasy
Foreign Correspondent (1940),3.855626327,Drama|Film-Noir|Mystery|Thriller
Captain Blood (1935),3.855460385,Action|Adventure|Romance
Guardians of the Galaxy (2014),3.854807223,Action|Adventure|Sci-Fi
Sonatine (Sonachine) (1993),3.854166667,Action|Comedy|Crime|Drama
Mississippi Burning (1988),3.853948026,Crime|Drama|Thriller
Dogville (2003),3.852142857,Drama|Mystery|Thriller
"Dirty Dozen, The (1967)",3.8517507,Action|Drama|War
Inglorious Bastards (Quel maledetto treno blindato) (1978),3.850364964,Action|Adventure|Drama|War
Zombieland (2009),3.849880273,Action|Comedy|Horror
Tekkonkinkreet (Tekkon kinkurîto) (2006),3.849794239,Action|Adventure|Animation|Crime|Fantasy
Casino Royale (2006),3.849606043,Action|Adventure|Thriller
Witness (1985),3.849292368,Drama|Romance|Thriller
Stagecoach (1939),3.849178404,Action|Drama|Romance|Western
"Spirit of the Beehive, The (Espíritu de la colmena, El) (1973)",3.848341232,Drama|Horror|Mystery
"Bourne Supremacy, The (2004)",3.847078526,Action|Crime|Thriller
Dead Man's Shoes (2004),3.845605701,Crime|Thriller
Cell 211 (Celda 211) (2009),3.845454545,Action|Drama
Taken (2008),3.845317896,Action|Crime|Drama|Thriller
Drive (2011),3.844993141,Crime|Drama|Film-Noir|Thriller
Black Book (Zwartboek) (2006),3.844553244,Drama|Thriller|War
One False Move (1992),3.844403444,Crime|Drama|Film-Noir|Thriller
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),3.844339623,Action|Animation|Drama|Sci-Fi
"Tenant, The (Locataire, Le) (1976)",3.84375,Drama|Horror|Mystery|Thriller
Edge of Tomorrow (2014),3.843637455,Action|Sci-Fi|IMAX
Hellsing Ultimate OVA Series (2006),3.84180791,Action|Animation|Horror
Fresh (1994),3.841568206,Crime|Drama|Thriller
Tangled (2010),3.841263331,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
Tell No One (Ne le dis à personne) (2006),3.840978593,Crime|Drama|Mystery|Thriller
Captain Phillips (2013),3.840482574,Adventure|Drama|Thriller|IMAX
Kwaidan (Kaidan) (1964),3.837931034,Horror
"Game, The (1997)",3.836791778,Drama|Mystery|Thriller
Heat (1995),3.834930332,Action|Crime|Thriller
"Night of the Iguana, The (1964)",3.832618026,Drama|Thriller
Africa: The Serengeti (1994),3.83248731,Documentary|IMAX
Ben-Hur (1959),3.83219855,Action|Adventure|Drama
Eastern Promises (2007),3.83219603,Crime|Drama|Thriller
Lantana (2001),3.831911869,Drama|Mystery|Thriller
Blue Velvet (1986),3.831211268,Drama|Mystery|Thriller
Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),3.830882353,Action|Animation|Sci-Fi
X-Men: First Class (2011),3.830478521,Action|Adventure|Sci-Fi|Thriller|War
"Night to Remember, A (1958)",3.829700272,Action|Drama
"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)",3.829044118,Action|Adventure
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),3.828935396,Crime|Drama|Mystery|Thriller
Bad Day at Black Rock (1955),3.8283859,Drama|Thriller|Western
Memories (Memorîzu) (1995),3.828282828,Animation|Fantasy|Sci-Fi|Thriller
"Innocents, The (1961)",3.828271028,Drama|Horror|Thriller
Bad Education (La mala educación) (2004),3.828226858,Drama|Thriller
Traffic (2000),3.827248306,Crime|Drama|Thriller
Following (1998),3.826819923,Crime|Mystery|Thriller
American Gangster (2007),3.825420376,Crime|Drama|Thriller
Empire of the Sun (1987),3.825344518,Action|Adventure|Drama|War
"Machinist, The (Maquinista, El) (2004)",3.825197146,Mystery|Thriller
X-Men: Days of Future Past (2014),3.823663625,Action|Adventure|Sci-Fi
Zulu (1964),3.823207171,Action|Drama|War
Peeping Tom (1960),3.823158915,Drama|Horror|Thriller
Interstate 60 (2002),3.820598007,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
"Ipcress File, The (1965)",3.820457797,Thriller
Deliverance (1972),3.818884171,Adventure|Drama|Thriller
Mulholland Drive (2001),3.818523692,Crime|Drama|Film-Noir|Mystery|Thriller
Big Hero 6 (2014),3.818080357,Action|Animation|Comedy
Seconds (1966),3.817401961,Mystery|Sci-Fi|Thriller
Drunken Master (Jui kuen) (1978),3.816014056,Action|Comedy
"Chaser, The (Chugyeogja) (2008)",3.815909091,Crime|Drama|Thriller
Harry Potter and the Half-Blood Prince (2009),3.815312132,Adventure|Fantasy|Mystery|Romance|IMAX
Mother (Madeo) (2009),3.81496063,Crime|Drama|Mystery|Thriller
Flickering Lights (Blinkende lygter) (2000),3.814545455,Action|Comedy|Crime
Star Trek Into Darkness (2013),3.814307458,Action|Adventure|Sci-Fi|IMAX
Where Eagles Dare (1968),3.814274128,Action|Adventure|War
"Guns of Navarone, The (1961)",3.8141542,Action|Adventure|Drama|War
Midnight Run (1988),3.813679686,Action|Comedy|Crime|Thriller
Barton Fink (1991),3.812865497,Drama|Thriller
"Few Good Men, A (1992)",3.812306883,Crime|Drama|Thriller
Lord of War (2005),3.811373093,Action|Crime|Drama|Thriller|War
Battle Royale (Batoru rowaiaru) (2000),3.810796535,Action|Drama|Horror|Thriller
"Long Good Friday, The (1980)",3.809711286,Drama|Thriller
True Romance (1993),3.808365885,Crime|Thriller
Dawn of the Dead (1978),3.807718121,Action|Drama|Horror
Jaws (1975),3.805304944,Action|Horror
"Blues Brothers, The (1980)",3.804782082,Action|Comedy|Musical
Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),3.804494382,Crime|Drama|Mystery|Thriller|War
Limitless (2011),3.802986907,Sci-Fi|Thriller
"Bittersweet Life, A (Dalkomhan insaeng) (2005)",3.802955665,Action|Crime|Drama
"Taking of Pelham One Two Three, The (1974)",3.80202743,Action|Crime
Skyfall (2012),3.80179388,Action|Adventure|Thriller|IMAX
Faust (1926),3.801498127,Drama|Fantasy|Horror
Freaks (1932),3.801292407,Crime|Drama|Horror
Kelly's Heroes (1970),3.80009298,Action|Comedy|War
Farscape: The Peacekeeper Wars (2004),3.799472296,Action|Adventure|Sci-Fi
Scott Pilgrim vs. the World (2010),3.799382716,Action|Comedy|Fantasy|Musical|Romance
"Doulos, Le (1962)",3.799019608,Crime|Thriller
Dark City (1998),3.798877456,Adventure|Film-Noir|Sci-Fi|Thriller
Night and the City (1950),3.798742138,Film-Noir|Thriller
"Defiant Ones, The (1958)",3.798722045,Adventure|Crime|Drama|Thriller
Man on Fire (2004),3.798420189,Action|Crime|Drama|Mystery|Thriller
"Hurt Locker, The (2008)",3.797982346,Action|Drama|Thriller|War
"In-Laws, The (1979)",3.79787234,Action|Comedy
"Thing, The (1982)",3.796949866,Action|Horror|Sci-Fi|Thriller
"Sorry, Wrong Number (1948)",3.796632124,Drama|Film-Noir|Thriller
"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",3.796518607,Action|Crime|Mystery
Confessions (Kokuhaku) (2010),3.796116505,Drama|Horror
Perfect Blue (1997),3.79592721,Animation|Horror|Mystery|Thriller
"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",3.795803783,Action|Comedy|Crime|Drama
13 Tzameti (2005),3.794871795,Film-Noir|Thriller
Jet Li's Fearless (Huo Yuan Jia) (2006),3.794293015,Action|Drama
"Timecrimes (Cronocrímenes, Los) (2007)",3.794244604,Sci-Fi|Thriller
"Hobbit: An Unexpected Journey, The (2012)",3.793883898,Adventure|Fantasy|IMAX
Sherlock Holmes: A Game of Shadows (2011),3.793747377,Action|Adventure|Comedy|Crime|Mystery|Thriller
Europa (Zentropa) (1991),3.793733681,Drama|Thriller
"Sword of Doom, The (Dai-bosatsu tôge) (1966)",3.793650794,Action|Drama
Cape Fear (1962),3.792478478,Crime|Drama|Thriller
Missing (1982),3.792056075,Drama|Mystery|Thriller
The Count of Monte Cristo (2002),3.791930675,Action|Adventure|Drama|Romance|Thriller
Ocean's Eleven (2001),3.79185073,Crime|Thriller
Life of Pi (2012),3.791822555,Adventure|Drama|IMAX
"Fallen Idol, The (1948)",3.791338583,Drama|Mystery|Thriller
"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",3.790462428,Action|Comedy
"Public Enemy, The (1931)",3.79004329,Action|Crime|Drama
Sherlock Holmes (2009),3.787046722,Action|Crime|Mystery|Thriller
Kung Fu Hustle (Gong fu) (2004),3.786648227,Action|Comedy
High Sierra (1941),3.785714286,Crime|Drama|Film-Noir|Thriller
Dirty Pretty Things (2002),3.784835165,Crime|Drama|Thriller
Shallow Grave (1994),3.784470752,Comedy|Drama|Thriller
Layer Cake (2004),3.783558793,Crime|Drama|Thriller
Coraline (2009),3.783456108,Animation|Fantasy|Thriller
Men with Guns (1997),3.783308931,Action|Drama
"Pillars of the Earth, The (2010)",3.783185841,Drama|Romance|Thriller
Battlestar Galactica: Razor (2007),3.782334385,Action|Drama|Sci-Fi|Thriller
"Tunnel, The (Tunnel, Der) (2001)",3.782296651,Action|Drama|Thriller
Red Rock West (1992),3.781967678,Thriller
Dirty Harry (1971),3.781862745,Action|Crime|Thriller
What Ever Happened to Baby Jane? (1962),3.780120482,Drama|Horror|Thriller
"Town, The (2010)",3.779378658,Crime|Drama|Thriller
"Lion King, The (1994)",3.779090046,Adventure|Animation|Children|Drama|Musical|IMAX
"Last Seduction, The (1994)",3.778135048,Crime|Drama|Thriller
Escape from Alcatraz (1979),3.777457836,Drama|Thriller
"Man Who Knew Too Much, The (1934)",3.777258567,Drama|Thriller
I'm Not Scared (Io non ho paura) (2003),3.777108434,Drama|Mystery|Thriller
Enter the Dragon (1973),3.776674938,Action|Crime
Avatar (2009),3.776581565,Action|Adventure|Sci-Fi|IMAX
I Stand Alone (Seul contre tous) (1998),3.775943396,Drama|Thriller
Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),3.775784753,Action|Animation|Mystery|Sci-Fi
No Way Out (1987),3.774934628,Drama|Mystery|Thriller
Odd Man Out (1947),3.774038462,Crime|Drama|Film-Noir|Thriller
Ninja Scroll (Jûbei ninpûchô) (1995),3.773743017,Action|Adventure|Animation|Fantasy
3:10 to Yuma (2007),3.773650794,Action|Crime|Drama|Western
Cat Soup (Nekojiru-so) (2001),3.77238806,Adventure|Animation|Drama|Horror
Evil Dead II (Dead by Dawn) (1987),3.772085259,Action|Comedy|Fantasy|Horror
Invasion of the Body Snatchers (1956),3.772081,Horror|Sci-Fi|Thriller
"Orphanage, The (Orfanato, El) (2007)",3.771719593,Drama|Horror|Mystery|Thriller
Hands Off the Loot (Touchez pas au grisbi) (1954),3.771028037,Crime|Drama|Thriller
Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),3.770731707,Action|Crime
Looper (2012),3.770402802,Action|Crime|Sci-Fi
