Movie Name,Average Rating,genres
Eternal Sunshine of the Spotless Mind (2004),4.105628132,Drama|Romance|Sci-Fi
"African Queen, The (1951)",4.101558047,Adventure|Comedy|Romance|War
Princess Mononoke (Mononoke-hime) (1997),4.09629862,Action|Adventure|Animation|Drama|Fantasy
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),4.092081584,Adventure|Animation|Drama|Fantasy|Sci-Fi
"Gold Rush, The (1925)",4.088090551,Adventure|Comedy|Romance
"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.082865169,Action|Adventure|Drama|Thriller
Psycho (1960),4.076899588,Crime|Horror
Dersu Uzala (1975),4.075851393,Adventure|Drama
Dr. Horrible's Sing-Along Blog (2008),4.068371943,Comedy|Drama|Musical|Sci-Fi
"Grand Day Out with Wallace and Gromit, A (1989)",4.066765197,Adventure|Animation|Children|Comedy|Sci-Fi
Howl's Moving Castle (Hauru no ugoku shiro) (2004),4.066078117,Adventure|Animation|Fantasy|Romance
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),4.061916879,Action|Adventure|Animation|Children|Fantasy|Sci-Fi
"Sixth Sense, The (1999)",4.054998975,Drama|Horror|Mystery
Sullivan's Travels (1941),4.054500703,Adventure|Comedy|Romance
Heart of a Dog (Sobachye serdtse) (1988),4.053278689,Comedy|Drama|Sci-Fi
Touching the Void (2003),4.048280735,Adventure|Documentary
Cowboy Bebop (1998),4.042372881,Action|Adventure|Animation|Crime|Sci-Fi
"Prestige, The (2006)",4.042195403,Drama|Mystery|Sci-Fi|Thriller
Alien (1979),4.041783855,Horror|Sci-Fi
"Man Who Would Be King, The (1975)",4.040199612,Adventure|Drama
WALL·E (2008),4.038929041,Adventure|Animation|Children|Romance|Sci-Fi
Up (2009),4.038266408,Adventure|Animation|Children|Drama
To Have and Have Not (1944),4.034192825,Adventure|Drama|Romance|Thriller|War
"Bourne Identity, The (1988)",4.031519065,Action|Adventure|Drama|Mystery|Thriller
Brazil (1985),4.029590886,Fantasy|Sci-Fi
Battlestar Galactica (2003),4.025658807,Drama|Sci-Fi|War
Interstellar (2014),4.02386429,Sci-Fi|IMAX
Stalker (1979),4.021948286,Drama|Mystery|Sci-Fi
Moon (2009),4.021060201,Drama|Mystery|Sci-Fi|Thriller
Donnie Darko (2001),4.015989536,Drama|Mystery|Sci-Fi|Thriller
Toy Story 3 (2010),4.012973534,Adventure|Animation|Children|Comedy|Fantasy|IMAX
"Shining, The (1980)",4.011533533,Horror
Diabolique (Les diaboliques) (1955),4.010931559,Horror|Mystery|Thriller
Let the Right One In (Låt den rätte komma in) (2008),4.010526316,Drama|Fantasy|Horror|Romance
Indiana Jones and the Last Crusade (1989),4.007592711,Action|Adventure
FLCL (2000),4.006627393,Animation|Comedy|Fantasy|Sci-Fi
Aliens (1986),4.005642138,Action|Adventure|Horror|Sci-Fi
"Wild Bunch, The (1969)",4.004725898,Adventure|Western
Star Wars: Episode VI - Return of the Jedi (1983),4.004622217,Action|Adventure|Sci-Fi
How to Train Your Dragon (2010),4.00042008,Adventure|Animation|Children|Fantasy|IMAX
"Dark Knight Rises, The (2012)",4.000209644,Action|Adventure|Crime|IMAX
Stand by Me (1986),3.999134782,Adventure|Drama
"Pier, The (Jetée, La) (1962)",3.998682477,Romance|Sci-Fi
Kin-Dza-Dza! (1986),3.996632997,Comedy|Drama|Sci-Fi
"Clockwork Orange, A (1971)",3.995302503,Crime|Drama|Sci-Fi|Thriller
"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",3.994897959,Adventure|Drama
Serenity (2005),3.993260757,Action|Adventure|Sci-Fi
Metropolis (1927),3.990895715,Drama|Sci-Fi
"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",3.98501153,Adventure|Drama
"Wizard of Oz, The (1939)",3.981680529,Adventure|Children|Fantasy|Musical
"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",3.972505092,Action|Adventure
"Kingdom, The (Riget) (1994)",3.97005988,Drama|Horror|Mystery
Into the Wild (2007),3.965520728,Action|Adventure|Drama
Star Trek (2009),3.96443433,Action|Adventure|Sci-Fi|IMAX
"Fall, The (2006)",3.957538995,Adventure|Drama|Fantasy
2001: A Space Odyssey (1968),3.955747832,Adventure|Drama|Sci-Fi
"Straight Story, The (1999)",3.954754809,Adventure|Drama
Gladiator (2000),3.952247704,Action|Adventure|Drama
"City of Lost Children, The (Cité des enfants perdus, La) (1995)",3.952230047,Adventure|Drama|Fantasy|Mystery|Sci-Fi
Harry Potter and the Deathly Hallows: Part 2 (2011),3.950665328,Action|Adventure|Drama|Fantasy|Mystery|IMAX
"Court Jester, The (1956)",3.95014245,Adventure|Comedy|Musical
Kiki's Delivery Service (Majo no takkyûbin) (1989),3.949878739,Adventure|Animation|Children|Drama|Fantasy
"Avengers, The (2012)",3.949485783,Action|Adventure|Sci-Fi|IMAX
Fitzcarraldo (1982),3.947615324,Adventure|Drama
Ghost in the Shell (Kôkaku kidôtai) (1995),3.944640837,Animation|Sci-Fi
Never Cry Wolf (1983),3.941825095,Adventure|Drama
Into the Woods (1991),3.936403509,Adventure|Comedy|Fantasy|Musical
"Magnificent Seven, The (1960)",3.935354839,Adventure|Western
"Day the Earth Stood Still, The (1951)",3.935213293,Drama|Sci-Fi|Thriller
"Kingdom II, The (Riget II) (1997)",3.934782609,Drama|Horror|Mystery
"Outlaw Josey Wales, The (1976)",3.934468999,Action|Adventure|Drama|Thriller|Western
"Man from Earth, The (2007)",3.934323244,Drama|Sci-Fi
Terminator 2: Judgment Day (1991),3.931953909,Action|Sci-Fi
V for Vendetta (2006),3.927417108,Action|Sci-Fi|Thriller|IMAX
"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",3.924744898,Animation|Comedy|Drama|Romance|Sci-Fi
Back to the Future (1985),3.924141843,Adventure|Comedy|Sci-Fi
My Father's Glory (La gloire de mon père) (1990),3.923850575,Adventure|Drama
Hero (Ying xiong) (2002),3.923558552,Action|Adventure|Drama
Little Miss Sunshine (2006),3.922082842,Adventure|Comedy|Drama
Toy Story (1995),3.921239561,Adventure|Animation|Children|Comedy|Fantasy
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),3.918791574,Adventure|Animation|Comedy|Fantasy|Romance
"Day of the Doctor, The (2013)",3.917266187,Adventure|Drama|Sci-Fi
Mutiny on the Bounty (1935),3.91688585,Adventure|Drama
Himalaya (Himalaya - l'enfance d'un chef) (1999),3.915584416,Adventure|Drama
Iron Man (2008),3.913052579,Action|Adventure|Sci-Fi
"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",3.912318841,Crime|Fantasy|Horror
Threads (1984),3.90990991,Drama|Sci-Fi|War
"Incredibles, The (2004)",3.908572147,Action|Adventure|Animation|Children|Comedy
Red River (1948),3.906307978,Action|Adventure|Western
Shaun of the Dead (2004),3.904557549,Comedy|Horror
Her (2013),3.901944444,Drama|Romance|Sci-Fi
Lonesome Dove (1989),3.901315789,Adventure|Drama|Western
"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",3.899176955,Crime|Horror|Mystery|Thriller
"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",3.89906754,Adventure|Drama
Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.898054691,Mystery|Sci-Fi|Thriller
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",3.898021919,Horror
"Terminator, The (1984)",3.896392354,Action|Sci-Fi|Thriller
"Adventures of Robin Hood, The (1938)",3.895639835,Action|Adventure|Romance
Children of Men (2006),3.894804326,Action|Adventure|Drama|Sci-Fi|Thriller
Lifted (2006),3.893700787,Animation|Comedy|Sci-Fi
"O Brother, Where Art Thou? (2000)",3.891130068,Adventure|Comedy|Crime
Raiders of the Lost Ark: The Adaptation (1989),3.89055794,Action|Adventure|Thriller
Open Your Eyes (Abre los ojos) (1997),3.886796193,Drama|Romance|Sci-Fi|Thriller
Onibaba (1964),3.886363636,Drama|Horror|War
Finding Nemo (2003),3.886227672,Adventure|Animation|Children|Comedy
Man Facing Southeast (Hombre mirando al sudeste) (1986),3.885608856,Drama|Sci-Fi
More (1998),3.88121547,Animation|Drama|Sci-Fi|IMAX
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",3.88071066,Action|Animation|Drama|Fantasy|Sci-Fi
Walkabout (1971),3.880530973,Adventure|Drama
Blood Diamond (2006),3.879543472,Action|Adventure|Crime|Drama|Thriller|War
"Monsters, Inc. (2001)",3.879443716,Adventure|Animation|Children|Comedy|Fantasy
Harry Potter and the Deathly Hallows: Part 1 (2010),3.879119464,Action|Adventure|Fantasy|IMAX
Repulsion (1965),3.877569258,Drama|Horror
"Man Who Knew Too Much, The (1956)",3.875329236,Adventure|Drama|Mystery|Thriller
Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),3.872483221,Action|Animation|Sci-Fi|Thriller
District 9 (2009),3.872480717,Mystery|Sci-Fi|Thriller
Mr. Nobody (2009),3.872113677,Drama|Fantasy|Romance|Sci-Fi
BURN-E (2008),3.870927318,Adventure|Animation|Children|Sci-Fi
Forbidden Planet (1956),3.869848722,Drama|Sci-Fi
Apollo 13 (1995),3.868597861,Adventure|Drama|IMAX
Sleeper (1973),3.867795126,Comedy|Sci-Fi
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),3.867045455,Action|Adventure|Animation|Comedy|Crime|Mystery
Fantastic Mr. Fox (2009),3.862850972,Adventure|Animation|Children|Comedy|Crime
Akira (1988),3.862806343,Action|Adventure|Animation|Sci-Fi
"Hunt for Red October, The (1990)",3.862522835,Action|Adventure|Thriller
Paprika (Papurika) (2006),3.862519201,Animation|Mystery|Sci-Fi
"Batman: The Dark Knight Returns, Part 1 (2012)",3.8609375,Action|Animation|Sci-Fi
Rabbit-Proof Fence (2002),3.859819121,Adventure|Drama
Frankenstein (1931),3.859565605,Drama|Horror|Sci-Fi
Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.856574415,Action|Adventure|Comedy|Fantasy
Captain Blood (1935),3.855460385,Action|Adventure|Romance
Guardians of the Galaxy (2014),3.854807223,Action|Adventure|Sci-Fi
Primer (2004),3.852629588,Drama|Sci-Fi
Stardust (2007),3.851744186,Adventure|Comedy|Fantasy|Romance
Inglorious Bastards (Quel maledetto treno blindato) (1978),3.850364964,Action|Adventure|Drama|War
Zombieland (2009),3.849880273,Action|Comedy|Horror
Tekkonkinkreet (Tekkon kinkurîto) (2006),3.849794239,Action|Adventure|Animation|Crime|Fantasy
Casino Royale (2006),3.849606043,Action|Adventure|Thriller
"Spirit of the Beehive, The (Espíritu de la colmena, El) (1973)",3.848341232,Drama|Horror|Mystery
"Iron Giant, The (1999)",3.848043297,Adventure|Animation|Children|Drama|Sci-Fi
Tokyo Godfathers (2003),3.846808511,Adventure|Animation|Drama
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),3.844339623,Action|Animation|Drama|Sci-Fi
"Tenant, The (Locataire, Le) (1976)",3.84375,Drama|Horror|Mystery|Thriller
Edge of Tomorrow (2014),3.843637455,Action|Sci-Fi|IMAX
Shrek (2001),3.843613162,Adventure|Animation|Children|Comedy|Fantasy|Romance
Only Angels Have Wings (1939),3.842541436,Adventure|Drama|Romance
"Man in the White Suit, The (1951)",3.841920375,Comedy|Sci-Fi
Toy Story 2 (1999),3.841853316,Adventure|Animation|Children|Comedy|Fantasy
Hellsing Ultimate OVA Series (2006),3.84180791,Action|Animation|Horror
Captain Phillips (2013),3.840482574,Adventure|Drama|Thriller|IMAX
"Big Blue, The (Grand bleu, Le) (1988)",3.840333717,Adventure|Drama|Romance
"Hard Day's Night, A (1964)",3.839474302,Adventure|Comedy|Musical
"10th Kingdom, The (2000)",3.83836858,Adventure|Comedy|Fantasy
Kwaidan (Kaidan) (1964),3.837931034,Horror
Jack-Jack Attack (2005),3.836,Adventure|Animation|Children|Comedy
Ben-Hur (1959),3.83219855,Action|Adventure|Drama
Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),3.830882353,Action|Animation|Sci-Fi
X-Men: First Class (2011),3.830478521,Action|Adventure|Sci-Fi|Thriller|War
"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)",3.829044118,Action|Adventure
Memories (Memorîzu) (1995),3.828282828,Animation|Fantasy|Sci-Fi|Thriller
"Innocents, The (1961)",3.828271028,Drama|Horror|Thriller
Empire of the Sun (1987),3.825344518,Action|Adventure|Drama|War
Summer Wars (Samâ wôzu) (2009),3.824884793,Adventure|Animation|Comedy|Sci-Fi
X-Men: Days of Future Past (2014),3.823663625,Action|Adventure|Sci-Fi
Peeping Tom (1960),3.823158915,Drama|Horror|Thriller
Ponyo (Gake no ue no Ponyo) (2008),3.82098338,Adventure|Animation|Children|Fantasy
Interstate 60 (2002),3.820598007,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
Mind Game (2004),3.819148936,Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
Deliverance (1972),3.818884171,Adventure|Drama|Thriller
Seconds (1966),3.817401961,Mystery|Sci-Fi|Thriller
Harry Potter and the Half-Blood Prince (2009),3.815312132,Adventure|Fantasy|Mystery|Romance|IMAX
Star Trek Into Darkness (2013),3.814307458,Action|Adventure|Sci-Fi|IMAX
Where Eagles Dare (1968),3.814274128,Action|Adventure|War
"Guns of Navarone, The (1961)",3.8141542,Action|Adventure|Drama|War
Battle Royale (Batoru rowaiaru) (2000),3.810796535,Action|Drama|Horror|Thriller
Dawn of the Dead (1978),3.807718121,Action|Drama|Horror
Jaws (1975),3.805304944,Action|Horror
"Truman Show, The (1998)",3.803278352,Comedy|Drama|Sci-Fi
Limitless (2011),3.802986907,Sci-Fi|Thriller
Skyfall (2012),3.80179388,Action|Adventure|Thriller|IMAX
Faust (1926),3.801498127,Drama|Fantasy|Horror
Freaks (1932),3.801292407,Crime|Drama|Horror
Farscape: The Peacekeeper Wars (2004),3.799472296,Action|Adventure|Sci-Fi
Dark City (1998),3.798877456,Adventure|Film-Noir|Sci-Fi|Thriller
"Defiant Ones, The (1958)",3.798722045,Adventure|Crime|Drama|Thriller
"Thing, The (1982)",3.796949866,Action|Horror|Sci-Fi|Thriller
Confessions (Kokuhaku) (2010),3.796116505,Drama|Horror
Perfect Blue (1997),3.79592721,Animation|Horror|Mystery|Thriller
"Timecrimes (Cronocrímenes, Los) (2007)",3.794244604,Sci-Fi|Thriller
"Hobbit: An Unexpected Journey, The (2012)",3.793883898,Adventure|Fantasy|IMAX
Sherlock Holmes: A Game of Shadows (2011),3.793747377,Action|Adventure|Comedy|Crime|Mystery|Thriller
The Count of Monte Cristo (2002),3.791930675,Action|Adventure|Drama|Romance|Thriller
Life of Pi (2012),3.791822555,Adventure|Drama|IMAX
Tom Jones (1963),3.788519637,Adventure|Comedy|Romance
Solaris (Solyaris) (1972),3.788407821,Drama|Mystery|Sci-Fi
Wallace & Gromit in The Curse of the Were-Rabbit (2005),3.787195672,Adventure|Animation|Children|Comedy
Bottle Rocket (1996),3.786295952,Adventure|Comedy|Crime|Romance
Close Encounters of the Third Kind (1977),3.785270223,Adventure|Drama|Sci-Fi
"Norte, El (1984)",3.782352941,Adventure|Drama
Battlestar Galactica: Razor (2007),3.782334385,Action|Drama|Sci-Fi|Thriller
What Ever Happened to Baby Jane? (1962),3.780120482,Drama|Horror|Thriller
"Lion King, The (1994)",3.779090046,Adventure|Animation|Children|Drama|Musical|IMAX
Avatar (2009),3.776581565,Action|Adventure|Sci-Fi|IMAX
Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),3.775784753,Action|Animation|Mystery|Sci-Fi
Last Night (1998),3.774607703,Drama|Sci-Fi
Ninja Scroll (Jûbei ninpûchô) (1995),3.773743017,Action|Adventure|Animation|Fantasy
Cat Soup (Nekojiru-so) (2001),3.77238806,Adventure|Animation|Drama|Horror
Evil Dead II (Dead by Dawn) (1987),3.772085259,Action|Comedy|Fantasy|Horror
Invasion of the Body Snatchers (1956),3.772081,Horror|Sci-Fi|Thriller
"Orphanage, The (Orfanato, El) (2007)",3.771719593,Drama|Horror|Mystery|Thriller
Looper (2012),3.770402802,Action|Crime|Sci-Fi
Thesis (Tesis) (1996),3.770096463,Drama|Horror|Thriller
Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),3.77,Action|Adventure|Drama
Coherence (2013),3.769230769,Drama|Mystery|Sci-Fi|Thriller
Futurama: Bender's Big Score (2007),3.768448795,Animation|Comedy|Sci-Fi
Dead of Night (1945),3.768072289,Horror|Mystery
Equilibrium (2002),3.767812176,Action|Sci-Fi|Thriller
Gattaca (1997),3.76683896,Drama|Sci-Fi|Thriller
Shogun Assassin (1980),3.766153846,Action|Adventure
Deep Red (Profondo rosso) (1975),3.764634146,Horror|Mystery|Thriller
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),3.7625,Adventure|Animation|Fantasy|Musical|Sci-Fi
Hour of the Wolf (Vargtimmen) (1968),3.761410788,Drama|Horror
Frequently Asked Questions About Time Travel (2009),3.759299781,Comedy|Sci-Fi
Tucker & Dale vs Evil (2010),3.759020619,Comedy|Horror
[REC] (2007),3.758325404,Drama|Horror|Thriller
Secretariat (2010),3.755591054,Adventure|Drama
E.T. the Extra-Terrestrial (1982),3.754918158,Children|Drama|Sci-Fi
Funny Games (1997),3.753117207,Drama|Horror|Thriller
28 Days Later (2002),3.752423993,Action|Horror|Sci-Fi
Source Code (2011),3.752222881,Action|Drama|Mystery|Sci-Fi|Thriller
Harry Potter and the Prisoner of Azkaban (2004),3.752071141,Adventure|Fantasy|IMAX
"Birds, The (1963)",3.752060932,Horror|Thriller
Rosemary's Baby (1968),3.751532942,Drama|Horror|Thriller
Gravity (2013),3.750909091,Action|Sci-Fi|IMAX
Misery (1990),3.750711471,Drama|Horror|Thriller
The Lego Movie (2014),3.750635055,Action|Adventure|Animation|Children|Comedy|Fantasy
Father Goose (1964),3.749601276,Adventure|Comedy|Romance|War
Sexmission (Seksmisja) (1984),3.748275862,Adventure|Comedy|Sci-Fi
"Devil's Backbone, The (Espinazo del diablo, El) (2001)",3.748185776,Drama|Fantasy|Horror|Thriller|War
Harry Potter and the Order of the Phoenix (2007),3.747528071,Adventure|Drama|Fantasy|IMAX
Ghostbusters (a.k.a. Ghost Busters) (1984),3.747268643,Action|Comedy|Sci-Fi
"Thief of Bagdad, The (1924)",3.745508982,Action|Adventure|Fantasy
Pi (1998),3.7448392,Drama|Sci-Fi|Thriller
Goldfinger (1964),3.74430605,Action|Adventure|Thriller
"Exorcist, The (1973)",3.744179954,Horror|Mystery
"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",3.744060959,Drama|Horror|Sci-Fi
Dracula (1931),3.741080039,Horror
127 Hours (2010),3.740985577,Adventure|Drama|Thriller
"Stunt Man, The (1980)",3.740298507,Action|Adventure|Comedy|Drama|Romance|Thriller
Captains Courageous (1937),3.73943662,Adventure|Drama
"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",3.738188976,Action|Adventure|Fantasy|Sci-Fi
"Darjeeling Limited, The (2007)",3.736975643,Adventure|Comedy|Drama
Zorba the Greek (Alexis Zorbas) (1964),3.736966825,Adventure|Drama
"Hobbit: The Desolation of Smaug, The (2013)",3.731914894,Adventure|Fantasy|IMAX
Once Upon a Time in China (Wong Fei Hung) (1991),3.731229597,Action|Adventure|Drama
"Cat Returns, The (Neko no ongaeshi) (2002)",3.730944255,Adventure|Animation|Children|Fantasy
"Secret of NIMH, The (1982)",3.729558373,Adventure|Animation|Children|Drama
Fear and Loathing in Las Vegas (1998),3.728986246,Adventure|Comedy|Drama
Dances with Wolves (1990),3.728465436,Adventure|Drama|Western
Mud (2012),3.727678571,Adventure|Crime|Drama
Watchmen (2009),3.725393341,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
Army of Darkness (1993),3.725318791,Action|Adventure|Comedy|Fantasy|Horror
"Warriors, The (1979)",3.724306688,Action|Adventure|Crime|Thriller
Harry Potter and the Goblet of Fire (2005),3.723455793,Adventure|Fantasy|Thriller|IMAX
Don't Look Now (1973),3.72327044,Drama|Horror|Thriller
Dead Alive (Braindead) (1992),3.722631988,Comedy|Fantasy|Horror
"Hunger Games: Catching Fire, The (2013)",3.722103577,Action|Adventure|Sci-Fi|IMAX
Futurama: Into the Wild Green Yonder (2009),3.721825963,Action|Animation|Comedy|Sci-Fi
"Wicker Man, The (1973)",3.721415035,Drama|Horror|Mystery|Thriller
"Flight of the Phoenix, The (1965)",3.721246006,Action|Adventure|Drama
How to Train Your Dragon 2 (2014),3.719764012,Action|Adventure|Animation
"Picture of Dorian Gray, The (1945)",3.71971831,Drama|Fantasy|Horror
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),3.718537415,Action|Animation|Drama|Sci-Fi|Thriller
Ben-Hur: A Tale of the Christ (1925),3.717479675,Adventure|Drama
Benny's Video (1992),3.717054264,Drama|Horror
"Collector, The (1965)",3.71627907,Drama|Horror|Thriller
Grindhouse (2007),3.715390879,Action|Crime|Horror|Sci-Fi|Thriller
"Fifth Element, The (1997)",3.714479393,Action|Adventure|Comedy|Sci-Fi
Megamind (2010),3.713928795,Action|Animation|Children|Comedy|Sci-Fi|IMAX
"Passage to India, A (1984)",3.711009174,Adventure|Drama
Captain America: The Winter Soldier (2014),3.710943695,Action|Adventure|Sci-Fi|IMAX
Gunga Din (1939),3.71007371,Adventure|Comedy|War
"Life Aquatic with Steve Zissou, The (2004)",3.709439528,Adventure|Comedy|Fantasy
"Others, The (2001)",3.708702138,Drama|Horror|Mystery|Thriller
"Flight of Dragons, The (1982)",3.707253886,Adventure|Animation|Children|Drama|Fantasy
Easy Rider (1969),3.707207207,Adventure|Drama
"Colour of Magic, The (Terry Pratchett's The Colour of Magic) (2008)",3.707142857,Adventure|Comedy|Fantasy
1984 (1956),3.706775701,Drama|Sci-Fi
Captain Horatio Hornblower R.N. (1951),3.70657277,Action|Adventure|Drama|War
Watership Down (1978),3.706207635,Adventure|Animation|Children|Drama|Fantasy
Frozen (2013),3.706185567,Adventure|Animation|Comedy|Fantasy|Musical|Romance
Nebraska (2013),3.705405405,Adventure|Drama
From Russia with Love (1963),3.702729045,Action|Adventure|Thriller
Robot & Frank (2012),3.701030928,Comedy|Drama|Sci-Fi
Samsara (2001),3.700617284,Adventure|Drama|Romance
"Hunger Games, The (2012)",3.7,Action|Adventure|Drama|Sci-Fi|Thriller
Quatermass and the Pit (1967),3.699481865,Horror|Sci-Fi
Mountains of the Moon (1990),3.699438202,Adventure
"Thing from Another World, The (1951)",3.699410609,Horror|Sci-Fi
"Time Machine, The (1960)",3.699372604,Action|Adventure|Sci-Fi
Lamerica (1994),3.696666667,Adventure|Drama
Star Trek II: The Wrath of Khan (1982),3.695683634,Action|Adventure|Sci-Fi|Thriller
"Last Samurai, The (2003)",3.694285168,Action|Adventure|Drama|War
"Three Burials of Melquiades Estrada, The (2006)",3.692970822,Adventure|Crime|Drama
The Butterfly Effect (2004),3.691522136,Drama|Sci-Fi|Thriller
"Fantastic Planet, The (Planète sauvage, La) (1973)",3.690532544,Animation|Sci-Fi
Transamerica (2005),3.689608022,Adventure|Comedy|Drama
"Evil Dead, The (1981)",3.688670047,Fantasy|Horror|Thriller
"Eyes Without a Face (Yeux sans visage, Les) (1959)",3.688453159,Horror
Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),3.688179348,Horror
Dr. No (1962),3.688152582,Action|Adventure|Thriller
Slaughterhouse-Five (1972),3.686335404,Comedy|Drama|Sci-Fi|War
Voices of a Distant Star (Hoshi no koe) (2003),3.683098592,Animation|Drama|Romance|Sci-Fi
Topkapi (1964),3.682779456,Adventure|Comedy|Thriller
"Animatrix, The (2003)",3.682432432,Action|Animation|Drama|Sci-Fi
"Chinese Ghost Story, A (Sinnui yauwan) (1987)",3.682330827,Action|Fantasy|Horror|Romance
X2: X-Men United (2003),3.681243177,Action|Adventure|Sci-Fi|Thriller
Aladdin (1992),3.680856276,Adventure|Animation|Children|Comedy|Musical
"Muppet Movie, The (1979)",3.680627116,Adventure|Children|Comedy|Musical
Castaway (1986),3.679802956,Adventure|Drama
Robin Hood (1973),3.679668508,Adventure|Animation|Children|Comedy|Musical
"Rock, The (1996)",3.679536249,Action|Adventure|Thriller
Mystery Science Theater 3000: The Movie (1996),3.676937588,Comedy|Sci-Fi
Jacob's Ladder (1990),3.676523477,Horror|Mystery
Indiana Jones and the Temple of Doom (1984),3.676502398,Action|Adventure|Fantasy
Babylon 5: In the Beginning (1998),3.675934803,Adventure|Sci-Fi
Iron Man 3 (2013),3.675886144,Action|Sci-Fi|Thriller|IMAX
Videodrome (1983),3.67575406,Fantasy|Horror|Sci-Fi|Thriller
Never Let Me Go (2010),3.673883627,Drama|Romance|Sci-Fi
2046 (2004),3.673494983,Drama|Fantasy|Romance|Sci-Fi
"Cabin in the Woods, The (2012)",3.672737621,Comedy|Horror|Sci-Fi|Thriller
"Three Musketeers, The (1973)",3.671774194,Action|Adventure|Comedy
"Sea Hawk, The (1940)",3.670068027,Action|Adventure|Romance
Stargate: The Ark of Truth (2008),3.669761273,Action|Fantasy|Sci-Fi
Vampyr (1932),3.666666667,Fantasy|Horror
MirrorMask (2005),3.666490486,Adventure|Children|Drama|Fantasy
"Thief of Bagdad, The (1940)",3.665505226,Adventure|Fantasy
Minority Report (2002),3.664897217,Action|Crime|Mystery|Sci-Fi|Thriller
